avg_velocity,max_velocity,std_velocity,total_distance,fixation_ratio,unique_area_count,file,label
0.22177967624328135,1.2751515372217703,0.3196586835596544,2.346614389695632,0.1,4,a3bb43a6-0dd6-4098-a900-f8c5c78df83e.json,sedang
0.5428949421899664,3.3823095390484537,0.8746974750190762,6.648092048917283,0.03333333333333333,6,a3bb43a6-0dd6-4098-a900-f8c5c78df83e.json,sedang
0.5509137800430354,2.3150713288764515,0.7242031954598344,5.9106423874408165,0.06666666666666667,5,a3bb43a6-0dd6-4098-a900-f8c5c78df83e.json,sedang
0.3861019349044803,2.2067976669452687,0.6138670403179394,4.131250284638126,0.16666666666666666,4,a3bb43a6-0dd6-4098-a900-f8c5c78df83e.json,sedang
0.45388240022314463,2.421546714988973,0.5931172474714879,4.796436187250152,0.0,4,a3bb43a6-0dd6-4098-a900-f8c5c78df83e.json,sedang
0.4378467160682457,2.4218282586099167,0.6701611699871343,4.663580481723145,0.0,6,a3bb43a6-0dd6-4098-a900-f8c5c78df83e.json,sedang
0.45306193271253975,2.2676383623650045,0.6500969578469288,4.860857641846499,0.03333333333333333,3,a3bb43a6-0dd6-4098-a900-f8c5c78df83e.json,sedang
0.5323840373331936,2.311227668684049,0.7372105751892791,5.60698082115727,0.03333333333333333,4,a3bb43a6-0dd6-4098-a900-f8c5c78df83e.json,sedang
0.4144651791728108,2.320430681258863,0.6649168812942186,4.432569868907684,0.1,3,a3bb43a6-0dd6-4098-a900-f8c5c78df83e.json,sedang
0.4728972790269076,2.331188146824384,0.5612309896938965,5.115927190710784,0.0,5,a3bb43a6-0dd6-4098-a900-f8c5c78df83e.json,sedang
0.4864678131691883,2.19989036189537,0.6740781732291308,5.2228238642125095,0.03333333333333333,4,a3bb43a6-0dd6-4098-a900-f8c5c78df83e.json,sedang
0.3377954747921745,1.5908346799757822,0.39931549958216395,3.6236402646864185,0.1,4,a3bb43a6-0dd6-4098-a900-f8c5c78df83e.json,sedang
0.5616812439476371,2.3634865077321154,0.6990186897920287,6.0700842960219665,0.06666666666666667,5,a3bb43a6-0dd6-4098-a900-f8c5c78df83e.json,sedang
0.49018375521099633,2.0634588857408502,0.7015974809598963,3.685250890940335,0.0,4,a3bb43a6-0dd6-4098-a900-f8c5c78df83e.json,sedang
0.49018375521099633,2.0634588857408502,0.7015974809598963,3.685250890940335,0.0,4,a3bb43a6-0dd6-4098-a900-f8c5c78df83e.json,sedang
0.4971113288982612,1.8229187810990028,0.5688449821005845,5.876371870108742,0.0,4,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.2948538592352325,2.126042572882447,0.5181446485566847,3.2274280164087545,0.3,6,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.0,0.0,0.0,0.0,1.0,1,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
